lapCount,lapTime ms,lapTime str,distance,speed,throttle,brake,gear,RPM,steer,x,y,z,description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2980611,49:40.6,0.5263243913650513,103.61312103271484,0,0,4,4616.252441,-4.8125,4645.957031,5.084473609924316,-4019.060303,left start,,1,2981511,49:41.5,0.526406467,108.38695526123047,0.34117648005485535,0,4,4948.166016,8.8125,4625.073242,5.087595462799072,-4002.846191,end,,,,,,,,,,,,,,,,,,,,,
1,2988682,49:48.7,0.5269451141357422,63.31592941,0.14901961386203766,0,3,4140,8.09375,4480.814941,5.160099029541016,-3907.385742,right start,,1,2990109,49:50.1,0.5270237326622009,65.21027374267578,0.2165239006280899,0,3,4280.854492,-6.056546211,4458.607422,5.201378822,-3895.071289,end,,,,,,,,,,,,,,,,,,,,,
1,3001309,50:01.3,0.5277695059776306,70.16780090332031,0.11764705926179886,0,3,4580,3.625608205795288,4257.856445,5.327690601348877,-3763.629395,right start,,1,3002625,50:02.6,0.5278489589691162,70.94363403320312,0.16862745583057404,0,3,4644,-5.89453125,4235.441406,5.368578910827637,-3751.049072,end,,,,,,,,,,,,,,,,,,,,,
1,3016708,50:16.7,0.5288045406341553,76.98548126220703,0.15294118225574493,0,3,5029.856934,-3.283203125,3978.637451171875,6.782764911651611,-3580.320068,left start,,1,3018138,50:18.1,0.5288993120193481,77.67241668701172,0.16470588743686676,0,3,5092,3.876600980758667,3954.19043,7.393794536590576,-3561.733887,end,,,,,,,,,,,,,,,,,,,,,
1,3034430,50:34.4,0.5301904082298279,102.1444091796875,0,0,4,4600,-3.734986544,3606.810302734375,13.156478881835938,-3329.199951,left start,,1,3035337,50:35.3,0.5302687883377075,100.17523193359375,0.023529412,0,4,4513.701172,6.754760265350342,3586.711426,12.947007179260254,-3313.548584,end,,,,,,,,,,,,,,,,,,,,,
1,3043968,50:44.0,0.530968189,88.76522064208984,0,0,4,4000.311279296875,4.095081806182861,3398.031982421875,9.003571510314941,-3188.706787,right start,,1,3044886,50:44.9,0.5310373306274414,87.23934936523438,0,0,4,3934,-7.73828125,3378.368164,8.561690330505371,-3177.925537,end,,,,,,,,,,,,,,,,,,,,,
1,3068695,51:08.7,0.5327157378196716,76.19392395019531,0,0,3,4954.766113,4.90234375,2924.697266,-2.201568365,-2878.637451,right start,,1,3069710,51:09.7,0.5327802896499634,72.90283203,0,0,3,4736.087402,4.90234375,2906.133301,-2.142859221,-2868.789063,end jiko,,,,,,,,,,,,,,,,,,,,,
1,3174955,52:55.0,0.14231006801128387,78.16004943847656,0,0,4,3525.362060546875,2.33984375,1762.013916015625,-19.90950584,-1936.224487,right start,,1,3177240,52:57.2,0.5374839305877686,77.05377960205078,0.21568627655506134,0,3,5058.456055,-3.6027596,1724.0511474609375,-19.85932541,-1906.049438,end,,,,,,,,,,,,,,,,,,,,,
1,3191189,53:11.2,0.538565457,103.60039520263672,0.23529411852359772,0,3,6796,-3.501161098,1457.3570556640625,-16.44240952,-1675.630737,left start,,1,3191793,53:11.8,0.14359378814697266,104.56279754638672,0.23137255012989044,0,4,4748,9.906425476074219,1445.4598388671875,-16.17695999,-1662.861206,end,,,,,,,,,,,,,,,,,,,,,
1,3207092,53:27.1,0.14466673135757446,54.999176025390625,0.3450980484485626,0,3,3665.760986328125,5.688084602355957,1180.6475830078125,-7.55803442,-1434.773804,right start,,1,3209305,53:29.3,0.5398162603378296,76.38333129882812,0.32549020648002625,0,3,5066.283691,1.169921875,1148.7545166015625,-6.482104778,-1409.798706,end Curve,,,,,,,,,,,,,,,,,,,,,
1,3227847,53:47.8,0.541218102,75.55361176,0.082352944,0,3,4924,-2.724180937,940.7874145507812,-1.078140855,-1017.124268,right start,,1,3230152,53:50.2,0.5413685441017151,83.49120330810547,0.33413323760032654,0,3,5525.223633,3.0045089721679688,936.9387817382812,-0.92393285,-968.097229,end Curve,,,,,,,,,,,,,,,,,,,,,
1,3247468,54:07.5,0.5429863333702087,99.85347747802734,0.125490203,0,4,4512,-2.790449381,936.2573852539062,3.9215211868286133,-440.6260681,left start,,1,3248689,54:08.7,0.5430892109870911,98.76827239990234,0.2622387409210205,0,4,4487.483398,1.484375,938.7790527,4.783361911773682,-407.1077271,end Curve,,,,,,,,,,,,,,,,,,,,,
1,3262501,54:22.5,0.5444550514221191,99.70359039,0.13725490868091583,0,4,4508,4.18359375,945.1682739257812,6.052224159240723,37.92772674560547,right start,,1,3264011,54:24.0,0.5445840358734131,101.36125183105469,0.24705882370471954,0,4,4601.378418,-5.8046875,940.5374145507812,5.8828277587890625,79.74938201904297,end Curve,,,,,,,,,,,,,,,,,,,,,
1,3277607,54:37.6,0.5457999110221863,108.34033966064453,0,0,4,4877.045898,-5.578125,933.6463623046875,5.575472354888916,476.1943359,left start,,1,3278718,54:38.7,0.5459007024765015,105.0491714477539,0,0,4,4728.619629,7.828125,935.5197754,5.674497604370117,509.0796203613281,end,,,,,,,,,,,,,,,,,,,,,
1,3286200,54:46.2,0.5464438199996948,75.72006989,0.19607843458652496,0,3,4958.623535,1.4578148126602173,934.8883666992188,6.2202959060668945,686.1572266,right start,,1,3287660,54:47.7,0.5465408563613892,81.49546813964844,0.23174911737442017,0,3,5359.808105,-3.82421875,932.9290161132812,6.3150482177734375,717.8070678710938,end,,,,,,,,,,,,,,,,,,,,,
1,3327949,55:27.9,0.5493073463439941,63.66621780395508,0.34470492601394653,0,3,4238.796875,-9.836014748,964.5864868164062,13.704351425170898,1617.7420654296875,left start,,1,3329191,55:29.2,0.5493811368942261,71.79769134521484,0,0,3,4668,6.1640625,972.7970581054688,13.410942077636719,1640.424072265625,end Curve,,,,,,,,,,,,,,,,,,,,,
1,3336062,55:36.1,0.5498087406158447,91.39355469,0.42352941632270813,0,3,6092.867188,-9.689980507,1011.5052490234375,11.743335723876953,1774.3924560546875,left start,,1,3337005,55:37.0,0.15484260022640228,101.65878295898438,0.40392157435417175,0,3,6742.46875,6.006281852722168,1020.1139526367188,11.438565254211426,1798.2313232421875,end,,,,,,,,,,,,,,,,,,,,,
1,3347953,55:48.0,0.15582267940044403,91.81230163574219,0,0,4,4137.974609,6.0716962814331055,1104.6470947265625,12.44884967803955,2104.458984,right start,,1,3349026,55:49.0,0.5509432554244995,88.10273742675781,0,0,4,3973.964111328125,-6.880351067,1109.9461669921875,13.297012329101562,2130.728271484375,end,,,,,,,,,,,,,,,,,,,,,
1,3353070,55:53.1,0.5512258410453796,74.50057220458984,0,0,3,4841.470703,5.0390625,1132.8297119140625,16.18263053894043,2219.409912109375,right start,,1,3355227,55:55.2,0.5513679385185242,88.80947113,0.4313725531101227,0,3,5920.773926,0.539550781,1143.454102,17.66620635986328,2264.937988,end,,,,,,,,,,,,,,,,,,,,,
1,3364736,56:04.7,0.5521418452262878,85.45503234863281,0,0,4,3851.287353515625,-3.264094353,1210.8011474609375,22.493165969848633,2507.941895,left start,,1,3366107,56:06.1,0.5522407293319702,84.43302154541016,0.14901961386203766,0,4,3817.961426,-1.439453125,1221.2957763671875,21.620298385620117,2538.402099609375,end,,,,,,,,,,,,,,,,,,,,,
1,3377908,56:17.9,0.5531961917877197,94.66925811767578,0.14509804546833038,0,4,4280,4.885000228881836,1304.1358642578125,11.25804328918457,2838.288818359375,right start,,1,3379450,56:19.4,0.5533221364021301,98.04996490478516,0.239215687,0,4,4460,-3.531345367,1313.2276611328125,9.889718055725098,2878.34375,end,,,,,,,,,,,,,,,,,,,,,
1,3392482,56:32.5,0.5543465614318848,88.45660400390625,0.5254902243614197,0,4,4105.194336,-8.845845222,1476.2923583984375,5.376384735107422,3164.694580078125,left start,,1,3394913,56:34.9,0.5545617938041687,117.99630737304688,0.49803921580314636,0,4,5425.053223,-2.294921875,1531.594970703125,5.129210472106934,3207.489258,end Curve,,,,,,,,,,,,,,,,,,,,,
1,3408859,56:48.9,0.5558853149414062,82.05871582,0,0,4,3702.194091796875,3.328125,1899.753173828125,-9.362221718,3425.549316,right start,,1,3410447,56:50.4,0.555996299,80.80313110351562,0.10110997408628464,0,4,3653.566162109375,-5.371054649,1930.005615234375,-10.38899231,3444.839355,end,,,,,,,,,,,,,,,,,,,,,
1,3419719,56:59.7,0.5566369295120239,72.41149902,0.18431372940540314,0,3,4740,-3.013671875,2110.500488,-7.378258228,3546.487305,left start,,1,3422026,57:02.0,0.5567970871925354,89.04487609863281,0,0,3,5769.156738,-5.738577843,2156.575684,-6.652139664,3570.215332,end,,,,,,,,,,,,,,,,,,,,,
1,3424823,57:04.8,0.5569980144500732,78.68959808,0,0,3,5111.364746,-10.03125,2213.962646484375,-6.617882252,3600.687744140625,left start,,1,3425792,57:05.8,0.1620153784751892,75.68155670166016,0.061914984,0,3,4924.84668,13,2232.933594,-6.752933025,3609.168457,end,,,,,,,,,,,,,,,,,,,,,
1,3451705,57:31.7,0.27959147095680237,86.71451568603516,0,0,3,5626.82666,6.713909626,2711.087402,-8.824648857,3879.100830078125,right start,,1,3452993,57:33.0,0.5588551163673401,82.05216217041016,0,0,3,5331.447266,-2.69921875,2736.376708984375,-8.92570591,3895.565185546875,end,,,,,,,,,,,,,,,,,,,,,
1,3463730,57:43.7,0.5595782399177551,71.21380615234375,0.125490203,0,3,4648,-5.900961399,2937.220947265625,-6.45361805,4013.767822265625,left start,,1,3464764,57:44.8,0.16459575295448303,73.44949340820312,0.29411765933036804,0,3,4866.635742,8.249474525,2955.400391,-6.082926273,4023.408447265625,end Curve,,,,,,,,,,,,,,,,,,,,,
1,3481142,58:01.1,0.1658937633037567,75.63043975830078,0.3686274588108063,0,3,5036.719238,3.599609375,3267.54541,0.8061085939407349,4297.725098,right start,,1,3482619,58:02.6,0.5610405802726746,81.17816162109375,0,0,3,5271.06543,-5.519316196,3287.433837890625,0.923398495,4324.415527,end Curve,,,,,,,,,,,,,,,,,,,,,
1,3493797,58:13.8,0.5619651675224304,93.63694763183594,0,0,4,4220,-5.3984375,3459.096435546875,1.8634611368179321,4567.530273,left start,,1,3495013,58:15.0,0.16701994836330414,90.60340881347656,0,0,4,4084,7.51171875,3477.540283203125,1.9620107412338257,4592.567383,end,,,,,,,,,,,,,,,,,,,,,
1,3508248,58:28.2,0.16797874867916107,82.24112701416016,0.30900487303733826,0,4,3759.185059,5.435051441192627,3643.457275390625,2.945690155029297,4852.89209,right start,,1,3509289,58:29.3,0.5630971193313599,88.52604675292969,0.30980393290519714,0,4,4040.999755859375,-6.997076511,3655.099365234375,3.0223584175109863,4874.705078,end,,,,,,,,,,,,,,,,,,,,,
1,3521133,58:41.1,0.564076304,91.22402191,0.062745102,0,4,4116,1.934570313,3823.638672,3.3547780513763428,5141.388672,right start,,1,3522877,58:42.9,0.564216673,98.15197754,0.32549020648002625,0,4,4480.382813,-2.726936817,3846.354004,3.233330249786377,5180.557617,end,,,,,,,,,,,,,,,,,,,,,
1,3540438,59:00.4,0.5656083226203918,88.64635467529297,0.3333333432674408,0,4,4056.879638671875,-4.31640625,4086.561767578125,2.060863971710205,5556.38916,left start,,1,3541631,59:01.6,0.5657045841217041,96.84351348876953,0.3333333432674408,0,4,4423.041504,8.3671875,4104.776367,1.9774305820465088,5581.214844,end,,,,,,,,,,,,,,,,,,,,,
1,3553599,59:13.6,0.56659174,100.22410583496094,0.4156862795352936,0,3,6654.969238,6.748506546020508,4256.381836,1.5993655920028687,5819.02002,right start,,1,3554740,59:14.7,0.5666953921318054,108.25978088378906,0.3803921639919281,0,4,4950.458496,-1.411842108,4272.508789,1.6761243343353271,5847.870117,end,,,,,,,,,,,,,,,,,,,,,
1,3561879,59:21.9,0.5673438310623169,94.60107422,0,0,4,4264,-3.801233053,4383.155762,2.1265108585357666,6022.149414,left start,,1,3562943,59:22.9,0.5674309134483337,92.23667907714844,0.14509804546833038,0,4,4168,9.0390625,4399.016113,2.1924352645874023,6044.695801,end Curve,,,,,,,,,,,,,,,,,,,,,
