lapCount,lapTime ms,lapTime str,distance,speed,throttle,brake,gear,RPM,steer,x,y,z,description,,,,,,,,,,,,,,,
1,1031643,17:11.6,0,98.80697631835938,0,0,4,4451.88623,9.895772933959961,2142.057373046875,-6.807318687,-2268.773926,right start,,1,1032569,17:12.6,0,97.74549102783203,0.062745102,0,4,4408,-10.37019825,2121.671630859375,-7.829062939,-2253.886475,end
1,1036900,17:16.9,0,99.77621459960938,0,0,4,4493.972168,-4.58984375,2032.6973876953125,-12.61060524,-2176.768066,left start,,1,1038279,17:18.3,0,98.11788940429688,0.034602154,0,4,4424,4.682211875915527,2005.2982177734375,-14.14788055,-2150.62793,end
1,1045461,17:25.5,0,100.10126495361328,0.023529412,0,4,4512,5.792565346,1851.177734,-19.59731293,-2017.884155,right start,,1,1046442,17:26.4,0,99.27104949951172,0.1882352977991104,0,4,4496,-6.9296875,1829.4398193359375,-19.68345642,-2001.706909,end
1,1055496,17:35.5,0,100.81291961669922,0.16862745583057404,0,4,4560,-4.13671875,1631.842529296875,-19.49715042,-1830.977783,left start,,1,1056679,17:36.7,0,101.8262939453125,0.22745098173618317,0,4,4616.375977,2.923828125,1607.9661865234375,-19.3126049,-1807.823242,end
1,1064273,17:44.3,0,100.10334014892578,0,0,4,4510.614746,7.356173038482666,1438.594482421875,-16.09713173,-1662.03186,right start,,1,1065087,17:45.1,0,98.29591369628906,0.16078431904315948,0,4,4449.583496,-6.9296875,1420.4488525390625,-15.75110531,-1648.926636,end
1,1071340,17:51.3,0,98.87896728515625,0.3960663974285126,0,4,4527.987793,0.11225000023841858,1294.235595703125,-11.67454052,-1539.681763,left start,,1,1072448,17:52.4,0,104.38900756835938,0.21176470816135406,0,4,4736,3.268181562423706,1271.623779296875,-10.84078979,-1517.675903,end
1,1077099,17:57.1,0,97.54915618896484,0.074509807,0,4,4400,3.379568338394165,1170.8021240234375,-7.297082901,-1430.988525,right start,,1,1078389,17:58.4,0,94.80329895019531,0.082352944,0,4,4280,-5.12890625,1143.5260009765625,-6.349921227,-1409.924316,end Curve
1,1108703,18:28.7,0,83.79802703857422,0.087633833,0,3,5452,-5.984375,936.6599121,-0.995559871,-784.300415,left start,,1,1110040,18:30.0,0,90.06814575195312,0.3294117748737335,0,3,5945.70166,2.472376823425293,938.5050659179688,-1.096536875,-752.5325928,end
1,1123621,18:43.6,0,87.14040375,0.32890555262565613,0,3,5770.451172,5.4474568367004395,938.7371826171875,4.931173801422119,-400.5181274,right start,,1,1124497,18:44.5,0,96.57798767089844,0.38597211241722107,0,3,6416,-9.71875,937.6192626953125,5.400337219238281,-378.2045898,end SlightCurve
1,1135914,18:55.9,0,103.70024871826172,0.24881739914417267,0,4,4708,-1.55870688,945.9002685546875,6.360699653625488,-38.33007813,left start,,1,1137463,18:57.5,0,111.05384063720703,0.3019607961177826,0,4,5058.790527,2.144622564315796,946.7712402,6.17276144,7.758190155029297,end Curve
1,1148394,19:08.4,0,98.79804229736328,0.078431375,0,4,4456,2.4798121452331543,935.6719360351562,5.129561901092529,328.6308288574219,right start,,1,1149194,19:09.2,0,99.40969848632812,0.2705882489681244,0,4,4523.00293,-8.09375,933.7493286132812,5.194668292999268,350.4750977,end
1,1168950,19:29.0,0,96.35649108886719,0.2895297408103943,0,4,4383.320313,-0.989746094,932.6548461914062,6.861536979675293,903.5471191,left start,,1,1170543,19:30.5,0,107.38926696777344,0.3333333432674408,0,4,4900.032715,2.158203125,934.4381713867188,6.840877532958984,948.5661010742188,end
1,1174396,19:34.4,0,118.95133209228516,0.32156863808631897,0,4,5419.541992,4.600130081176758,933.9766235351562,6.551143646240234,1071.112305,right start,,1,1175434,19:35.4,0,124.06507110595703,0.32156863808631897,0,4,5652.466797,-4.146914482,932.0057373046875,6.719298839569092,1106.1488037109375,end NoCar
1,1182415,19:42.4,0,114.08547973632812,0,0,4,5132,-0.629882813,932.1689453,12.621603012084961,1345.9632568359375,left start,,1,1184791,19:44.8,0,105.67888641357422,0,0,4,4756.296875,0.86828959,936.7257080078125,13.95013142,1418.2232666015625,end Curve
1,1193271,19:53.3,0,117.92912292480469,0.043137256,0,4,5312,4.161733627319336,983.5686035,12.909440040588379,1680.4534912109375,right start,,1,1194234,19:54.2,0,116.41519165039062,0,0,4,5238.17041,-1.709960938,990.0678100585938,12.53702449798584,1711.1737060546875,end
1,1197353,19:57.4,0,108.20893859863281,0,0,4,4870.563965,-3.46484375,1016.2373657226562,11.367822647094727,1804.821289,left start,,1,1198193,19:58.2,0,107.41133117675781,0.13725490868091583,0,4,4852,5.578125,1024.731689453125,11.069826126098633,1828.4515380859375,end
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1411770,23:31.8,0,83.67073822021484,0.062745102,0,4,3778,1.079101563,5168.473145,10.053923606872559,-4346.191895,right start,,1,1413195,23:33.2,0,83.44174957,0.125490203,0,4,3779.377441,-4.427529812,5138.386719,9.257088661193848,-4332.576172,end SlightCurve
1,1435268,23:55.3,0,94.04716491699219,0.049839094281196594,0,3,6110.582031,2.126354932785034,4643.824707,5.111179351806641,-4019.7854,right start,,1,1436660,23:56.7,0,97.07598114013672,0.27843138575553894,0,3,6384.680176,-5.12890625,4612.375488,5.173864364624023,-4001.238037,end
1,1443984,24:04.0,0,165.2454833984375,0.745357096,0,5,5913.748535,0.5538864731788635,4404.355469,5.283207416534424,-3862.959473,left start,,1,1445426,24:05.4,0,163.3839874267578,0,0,5,5745.837891,1.3046875,4350.14209,5.2765655517578125,-3824.69751,end
1,1473917,24:33.9,0,101.33990478515625,0.23494559526443481,0,4,4595.822266,3.256333827972412,3585.653564453125,13.01444149017334,-3317.349121,right start,,1,1475265,24:35.3,0,110.68037414550781,0.40784314274787903,0,4,5071.308594,-2.98427701,3551.808349609375,12.644564628601074,-3297.162109,end
1,1479549,24:39.5,0,111.26083374023438,0.070588239,0,4,5016,-4.2265625,3439.399902,10.194450378417969,-3222.313232,left start,,1,1480407,24:40.4,0,109.55559539794922,0.029883846640586853,0,4,4933.518555,7.614037990570068,3418.579345703125,9.613058090209961,-3206.180176,end
1,1487042,24:47.0,0,107.8200912475586,0.15294118225574493,0,4,4872,0.854980469,3249.257080078125,5.352405548095703,-3094.057617,right start,,1,1488606,24:48.6,0,111.79706573486328,0.2705882489681244,0,4,5080.989746,-1.957266927,3208.743652,4.387948989868164,-3069.405762,end
1,1496735,24:56.7,0,110.99150085449219,0,0,4,4996,-3.9140625,2994.708496,-1.070787072,-2927.208496,left start,,1,1498140,24:58.1,0,109.29151916503906,0.094728865,0,4,4932,3.05859375,2960.088867,-1.928244472,-2901.881348,end
